" 149180020","CHA£UPKI","Odra (1)","2018","11","01",73,8.680,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","02",114,26.100,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","03",99,18.300,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","04",90,14.700,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","05",89,14.100,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","06",85,12.600,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","07",82,11.400,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","08",85,12.800,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","09",83,12.100,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","10",79,10.400,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","11",76,9.600,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","12",74,8.990,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","13",74,8.870,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","14",85,13.000,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","15",90,14.800,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","16",82,11.500,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","17",78,10.300,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","18",77,9.740,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","19",75,9.350,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","20",73,8.750,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","21",73,8.700,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","22",81,11.400,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","23",85,12.700,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","24",88,13.900,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","25",83,11.800,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","26",79,10.600,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","27",77,9.830,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","28",75,9.380,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","29",75,9.310,99.9,"09"
" 149180020","CHA£UPKI","Odra (1)","2018","11","30",75,9.320,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","01",97,13.700,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","02",125,28.700,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","03",130,31.800,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","04",114,22.000,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","05",115,22.800,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","06",108,18.500,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","07",104,16.200,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","08",105,16.800,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","09",105,16.700,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","10",100,14.700,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","11",98,14.000,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","12",97,13.600,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","13",96,13.300,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","14",103,16.300,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","15",109,18.700,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","16",102,15.500,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","17",99,14.400,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","18",97,13.800,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","19",96,13.500,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","20",95,13.300,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","21",95,13.200,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","22",102,15.500,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","23",104,16.400,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","24",108,18.600,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","25",105,16.600,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","26",101,14.900,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","27",98,14.100,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","28",97,13.800,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","29",97,13.600,99.9,"09"
" 149180300","OLZA","Odra (1)","2018","11","30",97,13.600,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","01",65,13.600,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","02",101,29.900,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","03",111,35.300,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","04",90,24.700,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","05",91,25.200,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","06",83,20.800,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","07",77,18.000,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","08",77,18.100,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","09",78,18.500,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","10",71,15.600,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","11",68,14.500,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","12",66,13.800,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","13",65,13.500,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","14",72,16.500,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","15",83,20.900,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","16",74,17.000,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","17",70,15.000,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","18",68,14.300,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","19",66,13.700,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","20",65,13.400,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","21",64,13.200,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","22",72,16.200,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","23",77,18.100,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","24",81,20.200,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","25",78,18.500,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","26",72,15.900,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","27",69,14.700,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","28",67,14.100,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","29",66,13.900,99.9,"09"
" 149180010","KRZYØANOWICE","Odra (1)","2018","11","30",66,13.800,99.9,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2018","11","01",89,15.600,99.9,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2018","11","02",121,29.500,99.9,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2018","11","03",143,39.000,99.9,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2018","11","04",121,29.000,99.9,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2018","11","05",119,27.900,99.9,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2018","11","06",111,24.800,99.9,"09"
" 150180060","RACIB”RZ-MIEDONIA","Odra (1)","2018","11","07",103,21.500,99.9,"09"
